FK_USER_ID,avg_impact_hr,max_impact_hr,session_count,impact_sign
60924,-0.35294117647058826,12.0,36,-1.0
60955,1.4545454545454546,46.0,35,1.0
60983,0.22413793103448276,20.0,60,1.0
60992,0.03773584905660377,17.0,55,1.0
60998,-0.03225806451612903,17.0,63,-1.0
60999,-0.14634146341463414,15.0,43,-1.0
61006,-0.07142857142857142,21.0,58,-1.0
61009,-1.8333333333333333,27.0,38,-1.0
61018,0.2926829268292683,12.0,43,1.0
61036,-0.28169014084507044,27.0,73,-1.0
61038,0.19230769230769232,16.0,28,1.0
61047,0.03571428571428571,30.0,30,1.0
61053,-0.029411764705882353,20.0,70,-1.0
61072,-0.0547945205479452,9.0,75,-1.0
61088,-0.4625,22.0,82,-1.0
61115,-0.08641975308641975,10.0,83,-1.0
61119,0.40816326530612246,31.0,51,1.0
61148,-0.19801980198019803,14.0,103,-1.0
61160,0.04918032786885246,10.0,63,1.0
61161,-0.10714285714285714,8.0,30,-1.0
61191,-0.2127659574468085,40.0,49,-1.0
61197,-0.2727272727272727,19.0,57,-1.0
61211,0.05,21.0,42,1.0
61226,-0.8108108108108109,9.0,39,-1.0
61230,-0.06060606060606061,24.0,68,-1.0
61256,-0.18518518518518517,9.0,56,-1.0
61261,0.22807017543859648,29.0,59,1.0
61265,-0.3333333333333333,10.0,11,-1.0
61274,0.09090909090909091,9.0,68,1.0
61278,-0.25,17.0,82,-1.0
61283,-0.03333333333333333,12.0,32,-1.0
61319,-0.3150684931506849,35.0,75,-1.0
61325,0.14583333333333334,24.0,50,1.0
61360,-0.6111111111111112,10.0,38,-1.0
61384,-0.21052631578947367,10.0,59,-1.0
61395,4.4,38.0,17,1.0
61399,-0.2,11.0,57,-1.0
61413,0.20512820512820512,9.0,41,1.0
61465,0.0,10.0,60,0.0
61481,-0.46153846153846156,9.0,27,-1.0
61486,-0.15384615384615385,13.0,145,-1.0
61527,-1.3928571428571428,19.0,30,-1.0
61528,-0.11702127659574468,20.0,96,-1.0
61544,0.21212121212121213,9.0,35,1.0
61548,0.14035087719298245,13.0,59,1.0
61549,-0.3023255813953488,32.0,45,-1.0
61551,-0.02,18.0,52,-1.0
61552,0.23529411764705882,16.0,53,1.0
61573,-0.16216216216216217,18.0,39,-1.0
61575,-0.5588235294117647,6.0,36,-1.0
61594,0.03546099290780142,6.0,143,1.0
61601,-0.02631578947368421,12.0,40,-1.0
61625,-0.625,29.0,18,-1.0
61659,-0.5319148936170213,17.0,49,-1.0
61710,0.041666666666666664,24.0,74,1.0
61725,-0.38,20.0,52,-1.0
61733,0.05084745762711865,11.0,61,1.0
61745,0.6,9.0,17,1.0
61755,0.15,15.0,62,1.0
61765,0.13559322033898305,17.0,61,1.0
61777,-0.11538461538461539,13.0,28,-1.0
61797,0.5384615384615384,6.0,14,1.0
61808,-0.14814814814814814,17.0,29,-1.0
61831,0.0,10.0,33,0.0
61844,0.19230769230769232,7.0,28,1.0
61856,0.11428571428571428,22.0,37,1.0
61858,0.48484848484848486,23.0,35,1.0
61861,-0.2564102564102564,18.0,41,-1.0
61864,-0.9230769230769231,14.0,28,-1.0
61867,-0.26666666666666666,31.0,17,-1.0
61883,0.34375,11.0,34,1.0
61893,-0.03225806451612903,8.0,64,-1.0
61903,-0.21333333333333335,23.0,77,-1.0
61929,-0.35714285714285715,20.0,30,-1.0
61932,0.2916666666666667,32.0,50,1.0
61935,0.017543859649122806,11.0,59,1.0
61937,-1.1515151515151516,26.0,35,-1.0
61952,-0.6226415094339622,40.0,55,-1.0
61976,-0.2111111111111111,16.0,92,-1.0
61997,0.05128205128205128,30.0,41,1.0
62010,0.08771929824561403,4.0,59,1.0
62018,-0.9318181818181818,35.0,46,-1.0
62024,-0.14782608695652175,6.0,117,-1.0
62026,-0.13793103448275862,14.0,60,-1.0
62037,-0.2542372881355932,27.0,61,-1.0
62040,1.0,17.0,41,1.0
62052,-0.022222222222222223,11.0,92,-1.0
62062,-0.2777777777777778,19.0,74,-1.0
62065,-0.36065573770491804,30.0,63,-1.0
62084,-0.16666666666666666,10.0,56,-1.0
62092,-0.0625,9.0,81,-1.0
62095,0.6428571428571429,14.0,16,1.0
62116,-0.1,11.0,32,-1.0
62117,0.46511627906976744,14.0,45,1.0
62120,-0.265625,8.0,66,-1.0
62123,-0.5,16.0,66,-1.0
62126,-0.10465116279069768,13.0,88,-1.0
62155,-0.038461538461538464,9.0,54,-1.0
62158,-0.023255813953488372,14.0,45,-1.0
62169,0.40540540540540543,30.0,39,1.0
62188,0.5961538461538461,24.0,54,1.0
62189,0.10810810810810811,17.0,39,1.0
62198,-0.06349206349206349,9.0,65,-1.0
62221,0.2962962962962963,16.0,29,1.0
62227,-0.2,21.0,27,-1.0
62230,-0.06521739130434782,5.0,48,-1.0
62231,-0.875,13.0,26,-1.0
62232,-0.47058823529411764,22.0,36,-1.0
62285,-0.37735849056603776,12.0,55,-1.0
62287,-0.10344827586206896,30.0,31,-1.0
62289,-0.06097560975609756,10.0,84,-1.0
62316,-0.9666666666666667,37.0,32,-1.0
62349,0.9761904761904762,19.0,44,1.0
62367,-0.15217391304347827,5.0,48,-1.0
62382,-2.823529411764706,45.0,19,-1.0
62394,0.18181818181818182,8.0,13,1.0
62399,0.043010752688172046,30.0,95,1.0
62414,-0.8214285714285714,31.0,30,-1.0
62424,-0.37777777777777777,10.0,47,-1.0
62429,0.1702127659574468,15.0,49,1.0
62438,-0.47959183673469385,37.0,100,-1.0
62474,0.07142857142857142,18.0,44,1.0
62489,-0.2391304347826087,21.0,48,-1.0
62494,1.8333333333333333,44.0,26,1.0
62504,0.26666666666666666,12.0,17,1.0
62530,0.0,6.0,20,0.0
62568,-0.6222222222222222,8.0,47,-1.0
62581,-0.47435897435897434,31.0,80,-1.0
62585,-0.3541666666666667,13.0,50,-1.0
62672,1.8181818181818181,15.0,13,1.0
62685,-0.16,9.0,77,-1.0
62733,1.6666666666666667,8.0,17,1.0
62739,0.925,27.0,42,1.0
62758,-0.5454545454545454,30.0,35,-1.0
62783,0.9090909090909091,31.0,46,1.0
62798,0.23404255319148937,16.0,49,1.0
62803,-0.32653061224489793,20.0,51,-1.0
62805,-0.32653061224489793,20.0,51,-1.0
62821,-0.23469387755102042,11.0,100,-1.0
62826,-0.4166666666666667,47.0,38,-1.0
62831,-0.10843373493975904,11.0,85,-1.0
62833,-0.5,51.0,50,-1.0
62840,0.2727272727272727,12.0,24,1.0
62853,-0.9090909090909091,19.0,24,-1.0
62854,-0.1935483870967742,10.0,33,-1.0
62859,-0.09523809523809523,6.0,44,-1.0
62860,0.0,21.0,57,0.0
62871,-0.09375,25.0,34,-1.0
62875,0.034482758620689655,11.0,60,1.0
62886,0.10294117647058823,11.0,70,1.0
62918,-0.17,12.0,102,-1.0
62924,-0.08,9.0,52,-1.0
62930,0.15151515151515152,9.0,35,1.0
62982,-0.043478260869565216,33.0,25,-1.0
62991,0.06451612903225806,23.0,64,1.0
63001,0.18421052631578946,16.0,40,1.0
63012,0.38571428571428573,19.0,72,1.0
63017,-0.19444444444444445,12.0,38,-1.0
63032,-0.22,19.0,52,-1.0
63049,0.45,19.0,42,1.0
63062,-0.34285714285714286,13.0,37,-1.0
63067,0.14285714285714285,13.0,30,1.0
63083,0.05357142857142857,22.0,58,1.0
63124,-0.041666666666666664,32.0,25,-1.0
63127,0.13793103448275862,5.0,31,1.0
63141,-0.3142857142857143,16.0,37,-1.0
63189,0.5555555555555556,32.0,11,1.0
63195,-0.5294117647058824,26.0,36,-1.0
63208,0.0,13.0,32,0.0
63211,-0.058823529411764705,4.0,36,-1.0
63246,-0.3103448275862069,34.0,60,-1.0
63296,-0.011764705882352941,15.0,87,-1.0
63336,-0.1702127659574468,21.0,49,-1.0
63343,0.029411764705882353,8.0,36,1.0
63359,0.0,11.0,37,0.0
63369,-0.4489795918367347,29.0,51,-1.0
63381,0.0967741935483871,5.0,33,1.0
63388,-0.35714285714285715,68.0,58,-1.0
63397,0.11475409836065574,23.0,63,1.0
63402,0.03076923076923077,26.0,67,1.0
63414,-0.5769230769230769,27.0,28,-1.0
63415,1.0714285714285714,16.0,16,1.0
63416,0.35714285714285715,18.0,16,1.0
63438,-0.20689655172413793,9.0,31,-1.0
63441,-0.041666666666666664,8.0,74,-1.0
63450,-0.20930232558139536,8.0,45,-1.0
63457,0.3333333333333333,13.0,20,1.0
63458,-0.17647058823529413,9.0,36,-1.0
63462,-0.0784313725490196,18.0,53,-1.0
63470,-0.2962962962962963,25.0,29,-1.0
63482,-0.53125,82.0,34,-1.0
63510,-0.45161290322580644,13.0,64,-1.0
63511,-0.05970149253731343,11.0,69,-1.0
63516,0.17777777777777778,23.0,47,1.0
63565,-0.2,17.0,52,-1.0
63586,-0.6176470588235294,11.0,36,-1.0
63590,-6.1,6.0,12,-1.0
63594,0.4418604651162791,13.0,45,1.0
63619,-0.24489795918367346,23.0,51,-1.0
63644,-0.0625,26.0,50,-1.0
63678,2.341463414634146,46.0,43,1.0
63681,-0.15151515151515152,13.0,68,-1.0
63693,-0.038461538461538464,8.0,28,-1.0
63696,0.058823529411764705,11.0,36,1.0
63707,-0.896551724137931,23.0,31,-1.0
63713,-0.17647058823529413,11.0,53,-1.0
63722,0.41304347826086957,18.0,48,1.0
63725,0.25,27.0,26,1.0
63731,-0.5370370370370371,14.0,56,-1.0
63733,-0.012987012987012988,14.0,156,-1.0
63746,1.4615384615384615,14.0,15,1.0
63747,0.16071428571428573,18.0,58,1.0
63753,1.6333333333333333,47.0,32,1.0
63791,-0.10526315789473684,4.0,40,-1.0
63798,-0.058823529411764705,16.0,36,-1.0
63803,-0.18181818181818182,10.0,35,-1.0
63804,-0.625,11.0,10,-1.0
63823,-0.16,13.0,27,-1.0
63825,0.0,15.0,39,0.0
63838,0.18518518518518517,8.0,29,1.0
63858,0.2777777777777778,14.0,38,1.0
63874,-0.2222222222222222,21.0,38,-1.0
63877,0.6363636363636364,18.0,35,1.0
63883,0.5428571428571428,33.0,37,1.0
63901,-0.6923076923076923,17.0,41,-1.0
63912,0.3684210526315789,19.0,21,1.0
63927,-0.4666666666666667,18.0,47,-1.0
63928,0.02631578947368421,16.0,40,1.0
63935,1.105263157894737,14.0,21,1.0
63937,-0.2413793103448276,22.0,31,-1.0
63957,-0.18181818181818182,7.0,23,-1.0
63987,0.2222222222222222,10.0,11,1.0
63991,0.07692307692307693,16.0,41,1.0
64006,0.10526315789473684,7.0,40,1.0
64024,1.0,15.0,41,1.0
64029,0.42857142857142855,22.0,30,1.0
64069,0.037037037037037035,15.0,56,1.0
64080,-0.2558139534883721,12.0,45,-1.0
64102,-0.15217391304347827,17.0,48,-1.0
64109,0.52,20.0,27,1.0
64110,0.2727272727272727,6.0,12,1.0
64119,0.25,6.0,22,1.0
64121,-0.34210526315789475,13.0,40,-1.0
64126,-0.075,5.0,42,-1.0
64132,0.07142857142857142,21.0,30,1.0
64140,1.85,29.0,22,1.0
64141,-0.5178571428571429,9.0,58,-1.0
64143,0.21621621621621623,21.0,39,1.0
64150,2.5294117647058822,52.0,19,1.0
64173,2.25,51.0,34,1.0
64174,0.09090909090909091,8.0,57,1.0
64193,-0.2,5.0,27,-1.0
64219,-0.4,19.0,27,-1.0
64241,-0.0379746835443038,11.0,81,-1.0
64272,0.5230769230769231,21.0,67,1.0
64281,0.7727272727272727,30.0,24,1.0
64284,0.0,10.0,45,0.0
64285,-0.1085972850678733,11.0,223,-1.0
64291,0.058823529411764705,10.0,36,1.0
64315,-0.2777777777777778,23.0,20,-1.0
64340,0.46153846153846156,33.0,41,1.0
64349,-0.8088235294117647,51.0,70,-1.0
64428,0.15789473684210525,19.0,40,1.0
64430,0.07407407407407407,9.0,29,1.0
64469,0.7407407407407407,79.0,55,1.0
64491,0.18604651162790697,15.0,45,1.0
64528,-0.7586206896551724,7.0,31,-1.0
64602,1.6428571428571428,29.0,16,1.0
64621,-0.23809523809523808,9.0,23,-1.0
64626,-1.1,12.0,12,-1.0
64627,-0.8695652173913043,27.0,24,-1.0
64644,-0.4,9.0,17,-1.0
64651,2.5555555555555554,20.0,10,1.0
64654,-0.20512820512820512,14.0,41,-1.0
64723,-0.13513513513513514,18.0,39,-1.0
64734,-0.14516129032258066,27.0,64,-1.0
64738,-0.08695652173913043,6.0,48,-1.0
64756,0.14814814814814814,14.0,29,1.0
64770,2.4444444444444446,14.0,11,1.0
64787,-1.5454545454545454,9.0,13,-1.0
64793,-0.42857142857142855,16.0,16,-1.0
64795,-0.18421052631578946,12.0,40,-1.0
64799,-0.045454545454545456,21.0,68,-1.0
64867,0.03225806451612903,9.0,33,1.0
64875,-0.2857142857142857,13.0,65,-1.0
64968,-0.13333333333333333,6.0,17,-1.0
64991,-1.7272727272727273,14.0,24,-1.0
65064,-0.5833333333333334,10.0,14,-1.0
65071,0.0196078431372549,25.0,104,1.0
65088,0.14285714285714285,11.0,23,1.0
65092,-0.2727272727272727,6.0,13,-1.0
65114,-0.34782608695652173,17.0,71,-1.0
65166,-0.015151515151515152,6.0,68,-1.0
65172,0.5333333333333333,7.0,17,1.0
65173,-0.8888888888888888,16.0,10,-1.0
65187,0.0,4.0,27,0.0
65315,1.4666666666666666,34.0,32,1.0
65330,-2.4,15.0,12,-1.0
65362,-0.9285714285714286,23.0,16,-1.0
65367,0.06060606060606061,10.0,35,1.0
65369,0.125,60.0,26,1.0
65376,-0.3508771929824561,29.0,59,-1.0
65431,-3.1,20.0,12,-1.0
65432,-0.8333333333333334,16.0,26,-1.0
65450,0.20833333333333334,8.0,50,1.0
65482,-0.11290322580645161,8.0,64,-1.0
65487,-0.27586206896551724,12.0,31,-1.0
65517,-1.3461538461538463,10.0,28,-1.0
65520,-0.36363636363636365,12.0,46,-1.0
65523,-0.8260869565217391,5.0,25,-1.0
65559,-0.08333333333333333,13.0,14,-1.0
65613,-0.3448275862068966,11.0,31,-1.0
65638,0.045454545454545456,23.0,68,1.0
65683,-0.5531914893617021,10.0,49,-1.0
65688,0.022727272727272728,26.0,90,1.0
65703,-0.22448979591836735,20.0,51,-1.0
65710,-0.0136986301369863,9.0,75,-1.0
65758,-0.037037037037037035,4.0,29,-1.0
65899,1.4193548387096775,56.0,33,1.0
65947,-0.015384615384615385,14.0,67,-1.0
66096,-0.04081632653061224,8.0,100,-1.0
66130,-0.10344827586206896,17.0,60,-1.0
66139,-0.16666666666666666,44.0,116,-1.0
66175,0.509090909090909,24.0,57,1.0
66185,-0.6530612244897959,16.0,51,-1.0
66243,0.5294117647058824,14.0,19,1.0
66273,-0.22727272727272727,5.0,24,-1.0
66276,-0.3090909090909091,13.0,57,-1.0
66318,-0.4722222222222222,9.0,38,-1.0
66356,-0.4745762711864407,17.0,61,-1.0
66361,1.2222222222222223,20.0,20,1.0
66375,0.0,30.0,50,0.0
66450,-0.1724137931034483,9.0,31,-1.0
66464,-0.1875,24.0,98,-1.0
66471,-0.22727272727272727,21.0,90,-1.0
66517,-0.03571428571428571,13.0,58,-1.0
66545,-0.28888888888888886,18.0,47,-1.0
66575,0.5151515151515151,13.0,35,1.0
66671,0.7857142857142857,6.0,16,1.0
66689,-0.5454545454545454,15.0,24,-1.0
66715,0.875,21.0,18,1.0
66746,0.1206896551724138,28.0,118,1.0
66750,-0.4,24.0,52,-1.0
66776,-0.06756756756756757,31.0,76,-1.0
66810,0.5454545454545454,45.0,23,1.0
66876,-0.42105263157894735,23.0,59,-1.0
66896,-0.07194244604316546,19.0,141,-1.0
66898,-0.3333333333333333,9.0,38,-1.0
67062,0.031746031746031744,11.0,64,1.0
67139,-0.6333333333333333,5.0,32,-1.0
67207,0.18181818181818182,3.0,13,1.0
67288,-0.5,9.0,43,-1.0
67443,-0.25301204819277107,22.0,85,-1.0
67477,-0.06741573033707865,15.0,91,-1.0
67504,-0.10714285714285714,10.0,30,-1.0
67581,-0.35714285714285715,9.0,30,-1.0
67660,-0.21568627450980393,6.0,53,-1.0
67663,-0.09090909090909091,17.0,24,-1.0
67675,0.6666666666666666,20.0,14,1.0
67756,-0.6538461538461539,21.0,28,-1.0
67830,-0.0392156862745098,13.0,52,-1.0
67858,0.0,8.0,23,0.0
67909,-0.35,10.0,22,-1.0
67990,-0.08695652173913043,18.0,71,-1.0
68080,-0.07017543859649122,11.0,116,-1.0
68084,-0.3888888888888889,15.0,37,-1.0
68172,-0.22077922077922077,12.0,79,-1.0
68187,-0.5172413793103449,8.0,31,-1.0
68258,-0.5454545454545454,8.0,35,-1.0
68275,-0.3076923076923077,8.0,28,-1.0
68337,0.3548387096774194,32.0,33,1.0
68643,-1.0,9.0,26,-1.0
68671,-0.05714285714285714,8.0,37,-1.0
68704,-0.3225806451612903,11.0,33,-1.0
68811,-0.7,25.0,21,-1.0
68836,2.2666666666666666,39.0,17,1.0
68862,-0.5,17.0,72,-1.0
68869,0.2222222222222222,14.0,20,1.0
68878,1.1333333333333333,44.0,17,1.0
68895,-0.16071428571428573,12.0,58,-1.0
68946,-0.3333333333333333,10.0,28,-1.0
68985,0.041666666666666664,15.0,122,1.0
68997,1.6590909090909092,50.0,46,1.0
69014,-0.30158730158730157,15.0,65,-1.0
69028,-0.8461538461538461,24.0,28,-1.0
69037,-0.08823529411764706,7.0,36,-1.0
69072,-0.18181818181818182,8.0,46,-1.0
69099,-0.30357142857142855,11.0,58,-1.0
69184,-2.772727272727273,57.0,24,-1.0
69202,0.4090909090909091,11.0,24,1.0
69331,-0.47058823529411764,5.0,19,-1.0
69420,0.5,74.0,28,1.0
69456,-0.5,7.0,20,-1.0
69493,-0.02702702702702703,14.0,39,-1.0
69539,0.3684210526315789,14.0,21,1.0
69548,0.17647058823529413,13.0,35,1.0
69575,-0.08163265306122448,10.0,51,-1.0
69653,-0.5151515151515151,13.0,35,-1.0
69701,-0.28888888888888886,17.0,47,-1.0
69760,-0.42105263157894735,4.0,21,-1.0
69774,0.5238095238095238,20.0,23,1.0
69793,-0.075,16.0,42,-1.0
69854,-0.375,10.0,33,-1.0
69868,-2.625,0.0,10,-1.0
69925,-2.25,6.0,10,-1.0
69955,-0.41935483870967744,8.0,33,-1.0
69963,-0.17857142857142858,13.0,30,-1.0
70025,-0.7878787878787878,7.0,35,-1.0
70063,-0.2,9.0,12,-1.0
70069,-0.07894736842105263,12.0,78,-1.0
70114,-1.0952380952380953,3.0,23,-1.0
70144,-0.56,13.0,27,-1.0
70146,-0.09090909090909091,13.0,24,-1.0
70190,0.0967741935483871,20.0,33,1.0
70350,-0.03333333333333333,15.0,32,-1.0
70398,-0.15789473684210525,8.0,21,-1.0
70486,-0.09375,11.0,66,-1.0
70634,0.045454545454545456,5.0,24,1.0
70828,-0.5517241379310345,13.0,31,-1.0
70850,-0.8125,10.0,18,-1.0
71032,-0.07575757575757576,4.0,134,-1.0
71042,0.21428571428571427,18.0,44,1.0
71058,-0.35714285714285715,18.0,15,-1.0
71063,-0.18518518518518517,24.0,29,-1.0
71070,-0.4666666666666667,10.0,32,-1.0
71147,-0.4,31.0,17,-1.0
71239,-1.8,11.0,12,-1.0
71313,-0.6521739130434783,9.0,25,-1.0
71365,-0.7857142857142857,15.0,16,-1.0
71371,0.0,11.0,14,0.0
71449,0.37037037037037035,14.0,29,1.0
71495,0.1111111111111111,6.0,20,1.0
71504,0.07692307692307693,12.0,54,1.0
71507,-0.6521739130434783,18.0,25,-1.0
71508,0.8571428571428571,26.0,30,1.0
71541,-4.6923076923076925,14.0,15,-1.0
71570,-1.2941176470588236,16.0,19,-1.0
71574,-1.1764705882352942,6.0,19,-1.0
71585,0.30303030303030304,16.0,35,1.0
71605,-0.2903225806451613,16.0,33,-1.0
71667,0.09090909090909091,23.0,24,1.0
71674,0.03225806451612903,9.0,33,1.0
71702,-0.8235294117647058,8.0,19,-1.0
71932,-0.05263157894736842,19.0,21,-1.0
71980,-0.32,6.0,27,-1.0
71981,2.4444444444444446,18.0,11,1.0
72008,-0.3157894736842105,5.0,21,-1.0
72027,0.5263157894736842,7.0,21,1.0
72045,-0.35,8.0,22,-1.0
72143,0.1836734693877551,11.0,51,1.0
72148,0.44,16.0,27,1.0
72156,0.07142857142857142,24.0,30,1.0
72216,0.4090909090909091,9.0,24,1.0
72232,2.125,58.0,18,1.0
72256,-0.47619047619047616,8.0,22,-1.0
72277,0.0,8.0,52,0.0
72279,-0.42424242424242425,15.0,35,-1.0
72337,0.25,7.0,10,1.0
72358,-0.3142857142857143,20.0,37,-1.0
72432,-0.38095238095238093,16.0,23,-1.0
72456,0.875,7.0,18,1.0
72571,-0.625,13.0,10,-1.0
72576,1.6764705882352942,47.0,36,1.0
72650,-1.4285714285714286,6.0,15,-1.0
72765,-1.0,26.0,27,-1.0
73025,-0.4666666666666667,8.0,16,-1.0
73045,1.2222222222222223,24.0,29,1.0
73106,0.75,8.0,17,1.0
73303,0.5652173913043478,8.0,25,1.0
73379,0.1875,10.0,17,1.0
73457,0.18518518518518517,9.0,28,1.0
73465,0.0,6.0,41,0.0
73663,-2.5161290322580645,38.0,33,-1.0
73807,-0.23076923076923078,14.0,15,-1.0
73828,-0.041666666666666664,8.0,26,-1.0
74035,-0.36363636363636365,12.0,12,-1.0
74130,-0.43243243243243246,7.0,38,-1.0
74242,1.0,59.0,13,1.0
74268,0.25,9.0,14,1.0
74325,-0.1,5.0,22,-1.0
74335,-1.4285714285714286,7.0,30,-1.0
74367,0.09090909090909091,8.0,12,1.0
74475,-1.75,9.0,21,-1.0
74694,0.0,6.0,10,0.0
74924,-0.1566265060240964,5.0,84,-1.0
75067,0.045454545454545456,7.0,46,1.0
75083,-2.090909090909091,6.0,13,-1.0
75204,0.38461538461538464,11.0,15,1.0
